Name	Cusps	OPC	 
10384	0	9.25	
14414	0	9.0	
14315	0	9.5	
1603	0	7.25	
667	1	21.5	
5946	0	10.75	
9633	0	9.5	
11964	1	9.5	
10485	0	9.25	
14575	0	9.375	
1665	0	9.25	
15894	1	9.5	
5920	1	11.75	
9655	0	9.5	
6510	0	9.25	
11805	1	10.5	
9382	0	9.5	
6169	1	12.125	
14274	1	11.375	
15197	0	9.75	
11607	1	27.375	
8254	1	8.25	
4958	1	10.5	
11106	1	13.0	
7111	1	12.25	
7568	1	12.25	
8783	0	9.5	
15696	1	19.75	
14847	1	9.5	
11236	1	10.5	
7122	1	9.375	
11537	1	9.5	
8267	1	11.5	
956	1	25.25	
14144	1	9.5	
1381	0	5.5	
6523	1	10.5	
155	0	8.25	
9666	0	9.5	
18819	1	10.75	
14645	1	8.5	
1656	0	9.0	
296	1	12.375	
5913	1	9.375	
3596	1	11.875	
8838	1	11.25	
4334	1	17.0	
14661	0	7.25	
369	1	9.5	
14160	1	12.75	
3041	0	9.5	
3438	0	9.5	
8996	1	9.75	
2197	0	7.0	
5735	0	9.75	
1870	1	11.5	
13008	0	9.25	
11513	1	24.0	
17798	0	9.5	
9840	1	8.5	
2440	1	10.5	
17099	1	24.875	
15582	1	10.25	
14863	1	22.25	
11212	0	9.25	
13709	1	8.5	
2039	0	9.25	
11122	1	17.25	
13439	0	9.5	
2473	1	10.5	
16949	1	8.0	
9873	0	9.25	
5706	1	8.5	
683	1	20.75	
13338	0	8.5	
1843	0	5.75	
11623	0	9.75	
11821	1	9.5	
14250	1	8.5	
3072	1	10.25	
14551	0	9.0	
4307	1	13.0	
14331	1	8.25	
4718	1	8.5	
11940	0	9.5	
4361	1	13.0	
798	0	10.25	
3014	1	24.25	
14430	1	8.25	
9815	1	19.5	
5319	1	12.0	
5760	0	4.5	
11043	0	9.0	
1825	1	11.875	
13558	1	22.5	
13259	1	8.75	
11742	1	9.5	
2415	0	9.5	
16828	0	8.75	
9988	0	9.5	
5284	2	31.75	
2426	0	9.5	
10993	1	9.5	
13169	1	10.5	
11472	1	10.25	
5753	1	9.5	
272	1	26.125	
13668	0	9.25	
1816	0	8.5	
14902	0	10.25	
9826	0	9.75	
2588	1	47.5	
4685	1	10.25	
3027	0	10.0	
14700	1	15.0	
10090	1	8.25	
4352	1	10.5	
10791	1	10.75	
14001	1	19.0	
3189	1	20.5	
15621	1	9.75	
4649	0	10.0	
4230	0	5.75	
3492	0	9.5	
8892	0	7.25	
15120	0	8.5	
9944	0	9.25	
5248	1	12.25	
10553	0	10.25	
1974	1	16.5	
12048	0	9.5	
5631	0	9.0	
2093	1	10.25	
12749	1	10.5	
10252	0	9.5	
15823	1	10.5	
2544	1	18.25	
2577	0	10.25	
12479	1	12.75	
10162	0	9.25	
13998	0	9.5	
10663	1	10.0	
12378	0	8.0	
1947	0	10.0	
5602	0	8.5	
17909	1	12.0	
3176	0	8.25	
15210	1	10.5	
10861	1	10.5	
11580	0	8.0	
4203	0	9.5	
11281	0	9.25	
327	0	6.5	
15511	0	10.25	
8969	1	10.75	
4265	0	9.25	
10900	0	7.25	
15371	1	10.5	
15470	0	9.375	
3110	0	8.75	
14991	0	13.5	
3569	1	48.5	
1921	1	13.5	
12518	0	9.5	
10003	1	11.5	
5664	1	10.5	
9911	0	9.5	
14793	0	9.5	
16288	1	8.75	
17868	0	9.375	
16589	1	10.75	
14092	1	11.5	
2511	1	8.5	
2168	1	14.25	
10702	0	8.0	
12219	0	7.5	
10432	1	10.0	
12129	0	9.75	
2522	1	13.25	
5380	1	20.5	
9922	1	9.25	
15942	0	8.5	
1912	1	10.5	
10333	1	8.5	
5657	1	9.25	
15740	1	7.25	
3123	1	11.75	
4781	1	45.75	
415	0	9.5	
15041	0	10.25	
4256	1	8.5	
7975	0	9.375	
4092	0	9.25	
3630	0	9.5	
12670	1	11.375	
3249	0	9.5	
4545	0	9.5	
12171	1	10.375	
5493	1	9.5	
2231	1	12.25	
13292	1	26.75	
11789	0	10.0	
15019	1	23.0	
17502	0	9.75	
2648	0	9.75	
5144	1	7.5	
17203	0	9.75	
15718	1	11.25	
12872	1	10.5	
11088	0	8.25	
13593	0	10.25	
18795	1	8.5	
5177	1	9.5	
17133	1	9.5	
15428	0	9.25	
6890	1	11.75	
15329	1	11.75	
17632	1	10.5	
2202	1	10.25	
18094	0	16.375	
10958	1	9.5	
12241	0	8.25	
17830	1	16.0	
4576	0	9.25	
7946	0	8.75	
467	1	12.625	
3603	1	9.25	
12540	1	31.25	
18997	0	9.5	
17951	1	9.25	
7920	0	6.25	
12320	1	10.25	
3665	0	10.75	
4169	0	9.75	
12421	1	12.0	
4510	0	9.25	
17052	1	10.75	
15549	0	7.5	
6958	1	9.25	
2264	0	9.5	
10839	1	12.0	
5568	1	8.5	
5111	0	5.5	
15248	1	13.5	
17753	1	23.75	
2780	1	9.0	
5122	0	10.25	
15178	1	9.5	
17463	0	9.75	
16982	1	12.25	
2257	1	10.5	
12913	1	10.5	
17362	0	9.25	
15679	0	10.5	
355	0	5.5	
3381	1	17.0	
16081	0	10.25	
4523	1	10.25	
12711	1	10.75	
7913	1	9.25	
12010	1	10.5	
3656	1	11.25	
16780	1	15.25	
895	0	10.0	
13630	0	9.0	
3734	1	8.375	
18706	1	12.0	
4196	0	5.75	
7871	0	5.75	
18007	0	8.75	
4038	1	9.5	
4441	0	10.5	
429	1	10.25	
16542	1	12.25	
14059	0	10.0	
6809	1	13.0	
2335	1	11.75	
5597	1	9.5	
5439	0	9.5	
18904	0	9.375	
13832	1	11.5	
14758	1	12.25	
16243	0	9.0	
5040	0	9.75	
15989	0	9.375	
6994	1	10.5	
14468	1	14.0	
16173	1	8.5	
200	1	12.5	
5073	1	12.875	
11918	1	30.0	
2306	0	5.0	
16672	1	9.5	
14369	1	10.0	
17591	1	9.75	
4472	1	17.875	
16870	1	9.0	
18337	1	11.5	
13201	1	8.25	
13500	0	9.25	
3707	1	8.5	
18436	0	6.5	
7842	1	8.5	
17290	1	8.5	
3761	1	12.25	
13360	0	10.0	
18256	0	9.25	
7824	1	8.5	
16911	1	12.75	
3318	1	11.5	
4414	1	9.5	
12980	1	8.75	
18557	1	22.25	
13461	1	7.75	
12782	0	8.0	
10299	1	18.25	
2360	0	9.5	
2719	0	8.5	
14509	0	9.5	
16012	1	13.5	
16713	0	9.5	
14208	0	3.5	
5015	0	9.75	
10598	0	9.5	
12083	0	10.375	
11879	1	21.0	
16423	1	11.875	
14138	0	10.0	
5026	0	9.5	
2684	1	12.75	
5188	1	10.25	
14639	0	9.5	
16322	1	12.25	
13953	0	10.0	
532	1	14.75	
18865	0	10.5	
2353	0	2.75	
18667	0	9.5	
13751	1	10.5	
4427	1	9.25	
3285	1	11.625	
4589	0	9.5	
3752	1	12.125	
13050	1	11.5	
18166	1	9.5	
7817	1	9.5	
2038	1	10.5	
11202	1	9.5	
13719	1	9.5	
17089	0	8.25	
15592	1	18.75	
229	0	9.5	
14873	1	22.0	
2441	1	8.5	
9841	1	10.375	
15293	1	10.75	
17788	0	3.5	
13018	0	8.0	
1871	0	9.25	
11503	1	10.5	
2196	1	19.5	
5734	1	8.5	
3439	1	11.5	
8997	1	11.375	
14170	1	10.5	
3040	1	21.75	
14671	1	8.75	
3597	0	10.25	
4335	1	10.5	
8839	0	9.5	
4306	1	10.25	
14541	0	10.5	
14240	1	10.25	
3073	0	9.5	
400	1	24.5	
11831	1	12.75	
1842	0	9.25	
13328	0	9.25	
11633	1	16.75	
5707	1	11.75	
16959	1	15.375	
2472	1	10.25	
11132	1	8.5	
13429	1	8.5	
16838	1	21.0	
2414	1	10.5	
13249	1	11.0	
11752	1	8.75	
11053	1	13.5	
13548	1	11.75	
1824	0	8.75	
5761	1	10.625	
5318	0	8.75	
9814	1	9.5	
3015	1	10.0	
14420	1	13.875	
11950	0	10.0	
4360	1	11.25	
14321	1	9.375	
4719	1	8.375	
14011	1	10.25	
3188	1	13.25	
4353	0	8.5	
10781	1	11.75	
332	1	11.125	
10080	0	9.0	
4684	1	10.75	
3026	1	9.25	
14710	1	11.0	
9827	1	10.5	
2589	1	10.5	
14912	0	9.75	
11363	1	15.75	
1817	1	15.25	
13678	1	10.75	
5752	0	10.5	
10983	0	9.5	
13179	1	8.25	
11462	1	19.0	
5285	0	9.5	
9989	1	10.5	
2427	0	9.5	
2545	1	8.5	
15833	1	10.25	
12759	1	23.25	
10242	0	9.0	
5630	1	18.75	
2092	1	15.25	
10543	1	13.25	
12058	0	10.0	
1975	0	8.5	
5249	1	9.5	
9945	0	6.5	
3144	1	8.5	
15130	1	18.25	
8893	1	10.5	
4231	1	9.375	
3493	1	8.5	
15631	1	12.25	
4648	0	3.5	
15501	1	11.0	
4202	0	9.5	
11291	0	8.0	
10871	1	10.5	
11590	0	9.75	
3177	1	9.25	
15200	1	10.5	
17919	0	10.0	
9976	1	10.75	
5603	1	10.5	
267	0	7.5	
10673	1	16.25	
1946	1	13.5	
12368	1	10.25	
12469	0	9.5	
10172	1	9.5	
13988	1	10.25	
2576	1	9.5	
10712	0	9.0	
12209	0	9.0	
2169	1	13.25	
2510	0	8.25	
17878	1	12.25	
16599	0	11.25	
14783	1	14.25	
16298	0	9.5	
9910	1	25.25	
5665	0	9.125	
12508	1	8.25	
1920	0	9.5	
10013	1	8.5	
3568	0	10.5	
15460	1	12.0	
3111	0	11.5	
14981	0	8.375	
15361	1	8.25	
4264	1	18.5	
8968	1	9.5	
10910	0	10.0	
4257	1	10.5	
15051	1	8.5	
15750	1	8.0	
3122	1	9.25	
4780	0	8.0	
5656	0	3.75	
696	1	8.25	
1913	0	9.25	
12638	1	11.75	
10323	1	14.125	
15952	0	9.5	
9923	1	10.5	
2523	0	8.75	
5381	1	9.5	
555	1	10.5	
12139	1	10.75	
12862	1	10.5	
11098	0	9.0	
13583	0	9.0	
17213	1	8.25	
15708	1	13.25	
5145	1	11.75	
2649	1	9.0	
15009	1	11.25	
17512	0	9.25	
13282	0	9.5	
11799	0	7.5	
5492	1	9.5	
2230	1	10.625	
12161	1	8.75	
4544	0	9.25	
3248	0	9.75	
4093	1	11.25	
3631	0	4.0	
12660	1	10.25	
7974	0	10.0	
3602	0	8.5	
18987	1	10.75	
12550	1	10.125	
7947	1	15.75	
17820	1	8.5	
4577	0	7.5	
12251	0	5.25	
527	1	21.25	
18084	1	12.0	
10948	0	7.0	
2203	0	16.25	
17622	0	8.5	
17123	0	9.5	
15438	1	13.5	
6891	0	3.5	
5176	0	7.5	
18785	1	9.5	
15258	1	10.25	
17743	0	9.5	
5110	0	9.5	
5569	0	9.5	
10829	1	23.5	
2265	0	9.25	
17042	0	8.0	
6959	1	41.75	
15559	1	13.25	
4511	1	11.75	
4168	1	12.0	
12431	1	16.25	
12330	1	13.25	
3664	0	8.25	
7921	1	8.75	
17941	0	9.5	
16790	1	8.75	
12000	2	37.0	
3657	0	9.75	
7912	1	8.75	
12701	0	10.5	
3380	1	10.25	
4522	1	10.75	
17372	1	8.375	
15669	1	10.75	
12903	0	8.0	
2256	1	11.0	
15168	1	14.0	
17473	1	11.75	
215	1	10.25	
16992	1	23.0	
2781	1	9.5	
5123	0	9.25	
5041	0	9.25	
569	0	8.25	
14748	0	9.0	
16253	1	9.25	
18914	1	15.5	
13822	1	8.5	
5438	0	10.5	
2334	1	16.75	
5596	1	18.25	
16552	1	15.0	
6808	1	12.0	
14049	1	9.5	
4440	0	9.5	
18017	1	14.75	
4039	1	9.75	
13121	1	11.75	
7870	1	9.5	
13620	1	12.0	
3735	1	12.5	
18716	1	8.25	
4197	0	9.25	
17280	1	11.75	
880	1	11.75	
7843	1	12.0	
13510	0	6.5	
3706	1	12.625	
18426	1	22.25	
18327	0	9.75	
13211	0	10.0	
340	1	9.5	
17581	0	8.5	
4473	0	8.75	
16860	1	22.0	
16662	1	15.625	
14379	0	5.75	
2307	1	10.5	
11908	0	9.0	
5072	1	14.75	
6995	0	10.25	
15999	0	8.5	
14478	1	21.25	
16163	0	9.25	
10588	0	9.25	
12093	1	12.0	
11869	0	9.0	
5014	1	9.5	
198	0	10.0	
16703	1	14.125	
14218	0	9.0	
14519	1	10.625	
2718	1	9.5	
2361	1	10.5	
12792	1	10.25	
10289	0	9.5	
18547	1	10.25	
12990	0	9.5	
13471	1	8.5	
4415	0	9.5	
16901	0	9.5	
3319	1	13.5	
7825	1	8.25	
3760	0	9.5	
13370	1	17.0	
7816	1	9.25	
472	1	11.75	
13040	1	10.5	
18176	1	10.25	
4588	0	9.75	
4426	1	10.5	
3284	1	12.0	
18677	1	9.25	
13741	1	10.875	
2352	1	15.0	
13943	0	10.25	
18875	1	9.375	
14629	0	9.5	
5189	0	9.25	
5027	0	9.25	
2685	0	10.25	
16433	1	9.25	
14128	1	11.0	
8575	1	8.25	
16417	0	9.5	
12387	1	10.5	
7249	1	8.5	
13967	1	8.5	
12486	0	9.25	
18851	1	10.5	
16316	1	19.25	
3975	0	4.75	
7630	1	9.25	
9174	1	15.5	
18653	1	17.0	
1144	1	15.25	
13765	1	14.75	
13064	1	16.5	
6648	0	9.75	
18152	1	9.375	
6231	1	21.75	
1493	0	9.5	
16925	1	9.5	
6202	1	14.75	
9490	1	10.5	
13354	0	9.375	
18262	1	9.5	
18563	0	8.5	
1177	0	9.5	
13455	0	16.5	
2890	1	9.5	
9147	0	9.25	
16026	1	16.25	
3946	0	9.75	
7603	0	9.5	
864	0	7.0	
8091	1	9.5	
16727	1	8.5	
8159	0	9.5	
8520	0	7.5	
16147	1	10.5	
16646	0	10.5	
3920	1	16.25	
7665	1	10.5	
1111	1	9.5	
18303	0	9.0	
13235	1	10.0	
9558	1	11.0	
9121	0	9.25	
16844	1	10.5	
1568	0	5.5	
6264	1	10.5	
2958	0	7.5	
13534	1	20.0	
18402	1	12.5	
13604	0	9.0	
18732	1	8.5	
6257	1	10.25	
17194	1	10.5	
9112	0	9.5	
17695	0	9.25	
1122	0	9.5	
18033	0	9.5	
6780	0	4.5	
13105	0	10.25	
16576	0	9.5	
17897	1	10.0	
3913	1	9.5	
496	0	9.75	
7656	0	9.5	
8513	0	8.0	
16277	0	9.5	
18930	1	9.0	
755	1	16.0	
13806	0	11.25	
7381	0	8.75	
8008	0	7.0	
17457	1	8.5	
8471	0	9.5	
7734	0	9.0	
3871	1	24.75	
17356	0	16.25	
12927	1	11.25	
9409	1	22.0	
12725	1	9.0	
1040	1	13.0	
1439	1	16.75	
9070	0	9.375	
1597	0	8.5	
6335	1	9.375	
12024	1	13.75	
2809	0	10.0	
12314	0	9.5	
9594	1	13.0	
16484	0	9.75	
6306	0	8.5	
17965	1	12.375	
16385	1	14.0	
9043	1	10.5	
600	1	25.75	
2994	1	8.75	
12415	1	10.5	
1073	1	13.25	
8195	1	10.375	
7707	1	10.5	
3842	0	10.5	
17066	0	10.875	
17767	1	17.25	
8442	1	9.25	
17107	1	16.5	
8424	0	4.25	
96	1	13.75	
13697	1	8.5	
13196	1	9.5	
7318	1	13.0	
7761	0	8.0	
3824	1	10.5	
17606	1	9.75	
17804	1	10.25	
9025	1	10.5	
12275	0	9.25	
1015	0	9.5	
6719	0	10.0	
13895	0	9.375	
12574	1	10.5	
6360	1	25.625	
132	0	3.5	
6353	1	10.5	
931	1	11.5	
1188	0	8.25	
12644	0	9.5	
12145	1	10.75	
6684	0	10.0	
1026	0	10.25	
9016	1	21.5	
7752	1	10.75	
3817	1	8.0	
17536	1	11.5	
18390	1	18.125	
7285	1	7.25	
12846	0	8.0	
18491	1	13.0	
17237	0	9.625	
8417	0	9.5	
7438	1	8.125	
14396	0	9.5	
769	0	10.5	
10406	1	9.25	
7041	1	10.5	
4808	1	10.5	
8304	1	8.5	
10307	1	13.375	
14497	0	9.5	
15976	1	11.5	
7596	1	10.75	
15774	1	8.25	
6039	1	10.5	
6440	1	15.0	
9705	1	11.5	
1735	1	28.25	
6197	0	9.25	
15075	1	8.5	
5870	0	6.5	
1706	1	10.5	
283	0	4.5	
15345	1	20.75	
5843	1	10.5	
9736	1	19.25	
10934	0	9.5	
6473	0	9.5	
9698	0	8.25	
140	0	9.25	
15444	0	9.25	
943	1	22.75	
8337	0	25.25	
10037	1	13.375	
10736	0	8.5	
4995	1	15.625	
8299	1	9.5	
7072	1	9.5	
10156	1	9.5	
7014	1	13.25	
398	1	10.75	
8686	1	10.5	
8728	1	12.25	
858	1	14.5	
8351	0	8.5	
10657	1	10.25	
10855	0	9.5	
18199	1	18.75	
6415	0	9.0	
9287	0	8.5	
15224	0	9.5	
15525	0	9.75	
5825	1	11.75	
9329	1	12.0	
9750	1	10.25	
18698	1	10.5	
1319	1	9.25	
9763	0	8.25	
6588	1	8.75	
11185	0	9.75	
1753	0	6.5	
15615	1	10.25	
672	1	25.5	
5816	1	9.25	
15114	1	14.75	
6426	1	10.5	
11684	1	8.5	
7189	1	23.5	
11886	0	17.5	
8362	0	7.25	
10567	0	10.5	
15817	1	13.125	
10266	1	11.25	
7027	1	11.25	
7145	1	12.5	
11446	0	3.25	
7492	1	12.25	
8679	1	14.0	
14936	1	10.5	
11347	1	40.5	
8200	1	13.5	
18968	1	10.5	
6544	1	18.0	
14734	0	9.5	
5974	1	11.25	
9278	0	9.25	
14035	1	10.5	
6093	1	11.125	
1631	1	10.0	
1248	1	10.25	
9601	1	10.5	
11974	0	6.5	
10495	1	14.25	
9632	0	8.5	
5947	1	12.375	
14305	1	10.5	
1602	0	9.25	
14404	1	12.0	
10394	0	9.25	
6577	1	10.25	
11077	0	9.25	
8233	1	12.25	
727	0	10.0	
7176	1	16.0	
4891	1	12.625	
11776	1	24.25	
8782	0	9.25	
15686	1	11.0	
7569	1	9.5	
7110	1	8.5	
11116	0	7.0	
11617	1	9.75	
4959	1	9.5	
8255	1	10.5	
15187	0	9.5	
6168	0	9.5	
14264	1	10.0	
9383	1	10.375	
6511	0	9.25	
11815	0	9.5	
9654	1	13.0	
5921	0	10.0	
14565	1	10.5	
1664	1	9.5	
15884	1	7.0	
5912	0	9.25	
14655	1	12.0	
1657	1	9.25	
18809	1	10.25	
9667	1	14.625	
1380	0	3.75	
6522	1	9.5	
14154	0	9.5	
8266	1	9.5	
7123	1	8.5	
11226	1	11.625	
14857	0	9.0	
816	1	10.5	
6252	1	9.25	
18762	0	10.25	
1089	1	14.375	
13654	0	9.5	
13155	1	8.25	
6785	1	9.25	
18063	1	10.25	
1127	1	9.5	
9117	0	9.5	
7653	1	9.5	
3916	0	8.5	
16526	0	8.5	
861	0	6.25	
7384	0	2.75	
13856	1	12.25	
18960	0	7.5	
16227	1	10.5	
8516	1	22.75	
16117	0	9.25	
8525	1	8.75	
12687	0	6.25	
12186	1	8.5	
7219	0	8.5	
7660	1	18.125	
3925	0	3.0	
16616	1	9.0	
16814	1	9.25	
83	0	9.5	
9124	1	13.0	
13265	1	11.5	
588	0	9.5	
18353	1	11.0	
1114	1	8.5	
6618	1	19.75	
18452	0	8.5	
12885	1	18.5	
13564	1	8.25	
6261	1	11.375	
18232	0	9.5	
13304	1	10.75	
9495	1	9.75	
17494	1	12.0	
6207	1	11.5	
16975	1	8.5	
17395	0	9.75	
9142	0	9.5	
2895	0	8.25	
13405	1	11.375	
1172	1	10.5	
18533	0	8.0	
8094	1	9.75	
493	0	9.0	
7606	1	11.75	
3943	1	15.25	
16076	0	9.75	
16777	0	8.5	
8543	1	12.0	
750	0	6.5	
8109	1	17.0	
16447	1	10.5	
8570	1	15.75	
7635	1	8.5	
3970	0	8.75	
16346	0	9.5	
18801	0	10.25	
13937	0	8.5	
9508	1	15.25	
179	1	10.0	
13735	1	13.75	
1141	1	15.5	
18603	1	10.25	
1538	0	10.0	
9171	1	10.375	
1496	0	8.0	
6234	1	10.5	
18102	0	19.75	
13034	0	8.0	
2908	1	10.5	
12614	1	16.0	
6356	0	3.0	
16184	1	10.5	
9013	1	11.25	
16685	1	8.25	
1023	0	10.25	
6681	1	15.5	
12115	0	4.25	
605	1	13.25	
17566	1	11.625	
16887	0	9.5	
3812	0	8.5	
7757	1	14.25	
8412	1	9.0	
17267	1	20.25	
12816	1	10.0	
7280	1	9.5	
8058	2	42.0	
8421	1	8.5	
17157	0	3.0	
17656	1	10.5	
3821	1	10.0	
7764	0	9.5	
1010	1	7.5	
12225	1	10.5	
9459	0	8.0	
17854	0	9.5	
1469	1	10.0	
6365	1	12.5	
2859	0	9.25	
12524	1	23.5	
17935	1	9.5	
6303	0	8.5	
137	0	6.75	
9591	1	9.375	
12344	1	10.75	
934	1	8.75	
1076	1	10.25	
18892	1	9.5	
12445	1	16.25	
2991	0	7.5	
9046	0	9.25	
17036	1	9.25	
3847	1	10.0	
7702	1	15.75	
18690	0	9.25	
8190	0	8.5	
18191	1	9.5	
8447	1	8.5	
17737	1	11.25	
8474	1	11.5	
17407	1	14.625	
13397	1	13.75	
7348	1	15.0	
12977	1	10.5	
13496	1	17.5	
17306	1	8.5	
3874	0	9.5	
7731	1	8.875	
9075	1	18.5	
1045	0	9.25	
12775	1	24.25	
12074	1	12.25	
6749	1	14.75	
6330	0	9.5	
1592	1	12.5	
5813	1	10.5	
15645	1	10.25	
1756	0	8.75	
286	1	9.5	
9766	1	10.5	
145	0	9.25	
1281	1	18.0	
6423	1	11.375	
946	0	9.5	
15144	1	12.0	
10537	1	10.5	
8367	1	8.5	
7022	0	9.75	
10236	0	9.75	
15847	1	10.75	
8683	0	8.0	
14696	0	9.25	
7468	1	17.25	
7011	1	12.0	
10106	0	9.0	
10607	1	8.5	
4858	1	12.125	
8354	0	10.25	
14197	1	10.125	
6069	1	8.0	
15274	0	3.75	
9282	0	9.5	
6410	0	9.5	
10805	0	9.5	
9755	0	18.0	
5820	1	11.75	
15575	1	27.75	
1765	0	9.5	
14894	0	11.5	
10964	1	12.375	
11485	1	8.25	
9733	0	9.25	
677	0	9.0	
5846	0	9.0	
15315	1	8.5	
1703	1	10.5	
15414	0	9.5	
11384	1	43.0	
6476	0	9.75	
10067	1	10.5	
8332	0	7.5	
7077	0	8.75	
4990	0	9.25	
10766	1	10.5	
7044	1	10.25	
7593	0	9.5	
8778	0	9.75	
15926	1	10.5	
10357	0	8.25	
8301	1	9.5	
18499	1	8.5	
6445	1	9.75	
15724	0	8.5	
5875	0	11.0	
9379	0	9.25	
15025	1	15.0	
6192	1	9.25	
1730	1	10.25	
18398	1	8.75	
1349	1	10.25	
9700	1	9.5	
9662	1	10.75	
18859	0	8.5	
10195	1	9.5	
1652	0	10.0	
14605	0	12.0	
5917	1	8.5	
14104	1	9.5	
6527	1	24.0	
10694	0	9.5	
1385	1	23.0	
7088	1	26.0	
10896	1	12.875	
8263	1	19.25	
11577	1	9.25	
722	1	25.125	
14807	1	10.75	
11276	0	9.25	
7126	0	10.0	
11146	1	11.625	
7115	0	9.5	
8787	0	4.5	
8629	0	10.5	
8250	1	23.0	
11647	0	9.5	
11845	1	10.25	
6514	1	12.0	
9386	1	13.25	
14234	1	10.5	
1661	0	9.5	
14535	1	19.25	
5924	1	21.0	
9228	1	8.5	
9651	1	9.5	
908	0	9.75	
1218	1	16.5	
1607	0	8.5	
14355	1	10.75	
5942	0	8.125	
9637	0	10.0	
11924	1	8.5	
6572	0	10.0	
9799	1	14.0	
14454	1	8.5	
8236	1	12.0	
11027	1	10.25	
11726	0	9.75	
4894	0	9.5	
8398	1	8.75	
7173	1	10.5	
813	1	12.25	
7539	1	9.5	
15386	1	10.5	
11416	1	10.5	
7140	1	15.0	
4909	1	25.25	
8205	0	9.25	
11317	0	9.5	
15487	1	8.25	
14966	1	11.875	
7497	1	11.25	
14764	0	10.0	
6138	1	9.25	
6541	0	9.5	
18938	1	17.75	
639	1	8.375	
9604	1	10.75	
1634	1	12.0	
6096	1	10.375	
14065	1	16.625	
5971	6	37.0	
14041	1	9.75	
405	1	13.75	
14740	1	16.75	
3023	1	8.5	
4681	0	9.5	
5757	1	10.5	
1812	0	8.25	
13628	1	7.5	
11333	1	8.5	
14942	1	10.5	
9822	1	12.75	
2422	1	10.5	
5280	1	11.875	
11432	1	11.75	
13129	1	12.5	
11702	1	10.375	
13219	1	17.0	
2068	0	9.5	
16868	0	9.25	
17589	1	9.5	
15092	1	11.5	
15793	1	8.75	
17288	0	10.0	
9811	0	10.5	
5764	1	15.25	
13518	1	26.5	
1821	1	12.25	
11003	1	21.25	
3469	1	13.0	
14470	0	8.5	
3010	1	12.5	
15991	1	10.5	
14371	1	13.125	
4365	1	12.75	
8869	1	13.5	
11900	1	9.5	
14511	1	10.0	
337	1	8.25	
4303	1	8.5	
10281	1	14.5	
11861	0	9.25	
10580	1	10.5	
3076	1	9.5	
14210	1	9.25	
16909	1	13.5	
5702	0	9.0	
11663	1	9.25	
1847	0	17.375	
13378	1	10.5	
13479	1	20.75	
11162	1	9.25	
12998	1	9.5	
2477	1	10.75	
2444	0	9.5	
14823	1	19.0	
13749	0	9.0	
11252	1	10.5	
5731	1	8.5	
2193	0	10.0	
11553	0	8.75	
13048	1	10.5	
1874	0	8.5	
5348	0	9.25	
3045	1	9.5	
14120	1	10.5	
8992	1	17.25	
4330	0	10.0	
3592	0	9.5	
14621	1	11.0	
4749	1	9.5	
15001	1	14.0	
3089	1	18.75	
4252	1	10.5	
11791	1	9.25	
11090	1	21.75	
4785	1	24.75	
3127	1	11.75	
15700	1	10.5	
9926	1	10.5	
2488	0	9.25	
15902	1	9.5	
10373	1	17.5	
262	1	9.5	
1916	1	11.5	
12668	1	24.75	
5653	1	31.25	
11993	1	13.5	
12169	1	9.5	
10472	0	8.25	
5384	0	9.25	
9888	1	10.5	
2526	1	10.75	
17828	1	11.25	
2515	1	10.5	
12259	1	12.25	
10742	0	9.5	
10043	0	12.0	
12558	1	10.25	
1925	1	9.25	
5660	0	8.5	
5219	1	9.25	
9915	1	24.75	
788	1	10.5	
3114	1	10.25	
15430	1	18.125	
10940	1	8.5	
4261	0	8.5	
15331	0	9.25	
4618	0	9.75	
4207	1	18.5	
15551	0	7.0	
15250	1	9.25	
3172	1	9.5	
10821	0	6.0	
1943	0	10.25	
12338	0	8.5	
10623	1	12.375	
5606	1	9.25	
693	0	11.5	
9973	0	9.25	
17949	0	9.5	
550	1	23.25	
2573	1	9.5	
10122	1	10.5	
12439	1	9.0	
2139	0	9.25	
12709	1	11.5	
16099	0	8.0	
14582	0	8.25	
15863	1	8.5	
2540	1	10.25	
9940	0	9.75	
14283	0	9.25	
16798	1	19.25	
12008	1	12.375	
1970	0	9.25	
10513	1	10.5	
2097	1	10.25	
5635	0	8.75	
3538	1	9.5	
8896	1	8.75	
15160	0	10.5	
3141	0	9.25	
379	1	12.0	
15661	1	10.0	
3496	0	9.5	
4234	1	9.5	
8938	1	8.25	
7917	1	11.5	
3652	1	11.5	
12050	0	9.75	
4489	0	9.5	
4527	1	10.5	
3385	0	7.5	
12751	0	9.0	
2253	1	10.5	
12953	1	10.5	
18584	1	9.5	
522	0	8.5	
15639	1	10.25	
17322	1	10.25	
5088	1	13.5	
5126	0	9.5	
2784	1	9.25	
17423	0	8.5	
15138	1	13.25	
18285	1	10.5	
11598	0	7.0	
13083	1	8.5	
10879	0	9.75	
5115	1	12.0	
17713	1	11.75	
15208	1	12.75	
15509	1	13.125	
17012	0	9.5	
2619	1	9.75	
2260	1	11.75	
13782	1	14.375	
11299	0	9.25	
13980	0	10.25	
12461	1	17.0	
4514	0	9.75	
17911	1	8.75	
3218	1	8.5	
7924	1	8.375	
3661	1	8.375	
12360	1	9.125	
16290	1	15.25	
12500	0	9.25	
3607	1	10.5	
12201	1	9.375	
16591	0	9.5	
4572	0	9.5	
17870	1	10.0	
17672	0	9.75	
15369	0	6.75	
2206	1	10.5	
10918	0	9.5	
5173	1	19.75	
6894	1	9.0	
14989	0	10.5	
15468	0	9.5	
